index;typeCode;freqCode;refPeriodId;refYear;refMonth;period;reporterCode;reporterISO;reporterDesc;flowCode;flowDesc;partnerCode;partnerISO;partnerDesc;partner2Code;partner2ISO;partner2Desc;classificationCode;classificationSearchCode;isOriginalClassification;cmdCode;cmdDesc;aggrLevel;isLeaf;customsCode;customsDesc;mosCode;motCode;motDesc;qtyUnitCode;qtyUnitAbbr;qty;isQtyEstimated;altQtyUnitCode;altQtyUnitAbbr;altQty;isAltQtyEstimated;netWgt;isNetWgtEstimated;grossWgt;isGrossWgtEstimated;cifvalue;fobvalue;primaryValue;legacyEstimationFlag;isReported;isAggregate
13905;C;M;20250101;2025;1;202501;203;CZE;Czechia;M;Import;166;CCK;Cocos Isds;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4285.54394;False;-1;;0;False;0;True;0;False;0;5852.34738;3886.804573;4;False;True
83758;C;M;20250101;2025;1;202501;752;SWE;Sweden;M;Import;757;CHE;Switzerland;704;VNM;Viet Nam;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8226.028107;False;-1;;0;False;0;True;0;False;0;8098.428959;1306.82968;4;False;True
35942;C;M;20250101;2025;1;202501;372;IRL;Ireland;M;Import;662;LCA;Saint Lucia;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;5349.106242;False;-1;;0;False;0;True;0;False;0;8410.102212;6754.411602;4;False;True
8353;C;M;20250101;2025;1;202501;68;BOL;Bolivia (Plurinational State of);X;Export;458;MYS;Malaysia;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4036.395627;False;-1;;0;False;0;True;0;False;0;4453.867487;9404.608876;4;False;True
66547;C;M;20250101;2025;1;202501;705;SVN;Slovenia;M;Import;854;BFA;Burkina Faso;40;AUT;Austria;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;1285.616678;False;-1;;0;False;0;False;0;False;0;2023.872986;3588.178475;0;False;True
40742;C;M;20250101;2025;1;202501;484;MEX;Mexico;M;Import;784;ARE;United Arab Emirates;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7701.103589;False;-1;;0;False;0;True;0;False;0;1128.974438;9027.886492;4;False;True
11121;C;M;20250101;2025;1;202501;124;CAN;Canada;M;Import;208;DNK;Denmark;203;CZE;Czechia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3659.862766;False;-1;;0;False;0;True;0;False;0;3710.830728;49.73062389;4;False;True
98848;C;M;20250101;2025;1;202501;792;TUR;Türkiye;M;Import;144;LKA;Sri Lanka;191;HRV;Croatia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2255.122393;False;-1;;0;False;0;False;0;False;0;5612.760724;7017.585538;0;False;True
11745;C;M;20250101;2025;1;202501;124;CAN;Canada;X;Export;214;DOM;Dominican Rep.;899;_X ;Areas, nes;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7083.586318;False;-1;;0;False;0;True;0;False;0;396.22945;7784.994494;4;False;True
22522;C;M;20250101;2025;1;202501;234;FRO;Faroe Isds;M;Import;246;FIN;Finland;234;FRO;Faroe Isds;H5;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;9882.251967;False;-1;;0;False;0;False;0;False;0;5570.507762;5373.722469;0;False;True
78237;C;M;20250101;2025;1;202501;724;ESP;Spain;X;Export;178;COG;Congo;251;FRA;France;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;5992.563265;False;-1;;0;False;0;False;0;False;0;9728.246343;8525.852069;0;False;True
48656;C;M;20250101;2025;1;202501;604;PER;Peru;M;Import;764;THA;Thailand;348;HUN;Hungary;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3094.934352;False;-1;;0;False;0;False;0;False;0;9838.935821;1736.142251;0;False;True
24686;C;M;20250101;2025;1;202501;233;EST;Estonia;M;Import;36;AUS;Australia;56;BEL;Belgium;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8287.250713;False;-1;;0;False;0;False;0;False;0;5651.352668;2044.945339;0;False;True
9988;C;M;20250101;2025;1;202501;124;CAN;Canada;M;Import;574;NFK;Norfolk Isds;528;NLD;Netherlands;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;445.5504308;False;-1;;0;False;0;True;0;False;0;5895.255262;2625.239175;4;False;True
38616;C;M;20250101;2025;1;202501;428;LVA;Latvia;M;Import;705;SVN;Slovenia;705;SVN;Slovenia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4765.105541;False;-1;;0;False;0;True;0;False;0;9048.052104;2628.864772;4;False;True
37591;C;M;20250101;2025;1;202501;442;LUX;Luxembourg;M;Import;52;BRB;Barbados;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8107.647424;False;-1;;0;False;0;False;0;False;0;881.7656077;9036.716647;0;False;True
34399;C;M;20250101;2025;1;202501;344;HKG;China, Hong Kong SAR;M;Import;422;LBN;Lebanon;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3383.636949;False;-1;;0;False;0;True;0;False;0;8835.503742;9405.290225;4;False;True
52173;C;M;20250101;2025;1;202501;642;ROU;Romania;X;Export;246;FIN;Finland;704;VNM;Viet Nam;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;9593.820155;False;-1;;0;False;0;False;0;False;0;4638.642965;2408.984563;0;False;True
10359;C;M;20250101;2025;1;202501;124;CAN;Canada;M;Import;748;SWZ;Eswatini;757;CHE;Switzerland;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;6722.533144;False;-1;;0;False;0;False;0;False;0;1421.916481;3449.996737;0;False;True
18802;C;M;20250101;2025;1;202501;246;FIN;Finland;M;Import;699;IND;India;704;VNM;Viet Nam;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2257.76598;False;-1;;0;False;0;False;0;False;0;9124.273974;6490.883876;0;False;True
14729;C;M;20250101;2025;1;202501;203;CZE;Czechia;M;Import;0;W00;World;120;CMR;Cameroon;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;6737.531346;False;-1;;0;False;0;True;0;False;0;9061.582949;4505.787701;4;False;True
13380;C;M;20250101;2025;1;202501;203;CZE;Czechia;M;Import;191;HRV;Croatia;251;FRA;France;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4239.67754;False;-1;;0;False;0;True;0;False;0;3370.921387;8048.179839;4;False;True
20454;C;M;20250101;2025;1;202501;246;FIN;Finland;X;Export;208;DNK;Denmark;276;DEU;Germany;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7940.616513;False;-1;;0;False;0;True;0;False;0;8048.964444;8097.281118;4;False;True
10367;C;M;20250101;2025;1;202501;124;CAN;Canada;M;Import;384;CIV;Côte d'Ivoire;276;DEU;Germany;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7180.17186;False;-1;;0;False;0;False;0;False;0;4812.901112;1694.090272;0;False;True
85155;C;M;20250101;2025;1;202501;764;THA;Thailand;X;Export;48;BHR;Bahrain;634;QAT;Qatar;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;1488.053577;False;-1;;0;False;0;True;0;False;0;3091.603435;4094.522796;4;False;True
80917;C;M;20250101;2025;1;202501;724;ESP;Spain;X;Export;508;MOZ;Mozambique;899;_X ;Areas, nes;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3520.614899;False;-1;;0;False;0;False;0;False;0;1332.300912;3478.349155;0;False;True
57897;C;M;20250101;2025;1;202501;642;ROU;Romania;M;Import;807;MKD;North Macedonia;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3818.700751;False;-1;;0;False;0;False;0;False;0;5690.379643;5277.472411;0;False;True
27940;C;M;20250101;2025;1;202501;276;DEU;Germany;X;Export;500;MSR;Montserrat;899;_X ;Areas, nes;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;6566.762389;False;-1;;0;False;0;True;0;False;0;6050.249978;2435.472841;4;False;True
618;C;M;20250101;2025;1;202501;51;ARM;Armenia;M;Import;642;ROU;Romania;642;ROU;Romania;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7234.396241;False;-1;;0;False;0;False;0;False;0;6274.054867;2893.51191;0;False;True
32756;C;M;20250101;2025;1;202501;276;DEU;Germany;M;Import;616;POL;Poland;484;MEX;Mexico;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4087.759941;False;-1;;0;False;0;False;0;False;0;7853.893846;7019.114311;0;False;True
92823;C;M;20250101;2025;1;202501;826;GBR;United Kingdom;M;Import;642;ROU;Romania;484;MEX;Mexico;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8274.046396;False;-1;;0;False;0;False;0;False;0;9258.970703;9730.191277;0;False;True
54328;C;M;20250101;2025;1;202501;642;ROU;Romania;M;Import;440;LTU;Lithuania;699;IND;India;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;5708.724673;False;-1;;0;False;0;False;0;False;0;8048.155297;3873.052209;0;False;True
19007;C;M;20250101;2025;1;202501;246;FIN;Finland;M;Import;788;TUN;Tunisia;752;SWE;Sweden;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;221.8339608;False;-1;;0;False;0;True;0;False;0;8577.091146;8620.693615;4;False;True
48314;C;M;20250101;2025;1;202501;604;PER;Peru;M;Import;340;HND;Honduras;842;USA;USA;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7376.288351;False;-1;;0;False;0;False;0;False;0;4672.861531;8028.808195;0;False;True
34280;C;M;20250101;2025;1;202501;344;HKG;China, Hong Kong SAR;X;Export;764;THA;Thailand;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3467.574444;False;-1;;0;False;0;True;0;False;0;9032.852803;5822.187587;4;False;True
30532;C;M;20250101;2025;1;202501;276;DEU;Germany;M;Import;579;NOR;Norway;826;GBR;United Kingdom;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8645.142772;False;-1;;0;False;0;True;0;False;0;8637.704487;9760.594819;4;False;True
33571;C;M;20250101;2025;1;202501;276;DEU;Germany;M;Import;428;LVA;Latvia;203;CZE;Czechia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8423.261717;False;-1;;0;False;0;True;0;False;0;1933.60291;2894.769145;4;False;True
12296;C;M;20250101;2025;1;202501;124;CAN;Canada;M;Import;484;MEX;Mexico;702;SGP;Singapore;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;9669.410903;False;-1;;0;False;0;True;0;False;0;1332.078334;8392.422981;4;False;True
99497;C;M;20250101;2025;1;202501;792;TUR;Türkiye;M;Import;32;ARG;Argentina;498;MDA;Rep. of Moldova;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;1532.541631;False;-1;;0;False;0;False;0;False;0;5723.515478;7354.011117;0;False;True
58464;C;M;20250101;2025;1;202501;516;NAM;Namibia;X;Export;757;CHE;Switzerland;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7854.988304;False;-1;;0;False;0;False;0;False;0;2408.816414;4606.087556;0;False;True
59636;C;M;20250101;2025;1;202501;579;NOR;Norway;M;Import;156;CHN;China;752;SWE;Sweden;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;1682.061395;False;-1;;0;False;0;True;0;False;0;4945.955246;7150.364672;4;False;True
272;C;M;20250101;2025;1;202501;56;BEL;Belgium;M;Import;480;MUS;Mauritius;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;9759.411277;False;-1;;0;False;0;True;0;False;0;226.8043146;9732.281088;4;False;True
186;C;M;20250101;2025;1;202501;56;BEL;Belgium;X;Export;826;GBR;United Kingdom;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;6487.067573;False;-1;;0;False;0;True;0;False;0;5104.369006;5530.546532;4;False;True
40363;C;M;20250101;2025;1;202501;380;ITA;Italy;X;Export;288;GHA;Ghana;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8222.006781;False;-1;;0;False;0;True;0;False;0;9869.970375;6914.869665;4;False;True
71396;C;M;20250101;2025;1;202501;703;SVK;Slovakia;M;Import;608;PHL;Philippines;344;HKG;China, Hong Kong SAR;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;76.46131599;False;-1;;0;False;0;True;0;False;0;8611.658325;2603.823603;4;False;True
35589;C;M;20250101;2025;1;202501;458;MYS;Malaysia;X;Export;584;MHL;Marshall Isds;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;455.2222929;False;-1;;0;False;0;False;0;False;0;2986.220676;9758.328141;0;False;True
61973;C;M;20250101;2025;1;202501;579;NOR;Norway;M;Import;246;FIN;Finland;702;SGP;Singapore;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2670.540182;False;-1;;0;False;0;False;0;False;0;7321.428003;2654.970228;0;False;True
75289;C;M;20250101;2025;1;202501;699;IND;India;M;Import;50;BGD;Bangladesh;826;GBR;United Kingdom;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;1365.123599;False;-1;;0;False;0;True;0;False;0;4323.607827;8872.9444;4;False;True
6106;C;M;20250101;2025;1;202501;32;ARG;Argentina;M;Import;410;KOR;Rep. of Korea;724;ESP;Spain;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3765.950435;False;-1;;0;False;0;False;0;False;0;6400.995734;1692.37638;0;False;True
64767;C;M;20250101;2025;1;202501;600;PRY;Paraguay;M;Import;156;CHN;China;208;DNK;Denmark;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;677.1936981;False;-1;;0;False;0;False;0;False;0;1199.894196;4257.549137;0;False;True
15536;C;M;20250101;2025;1;202501;203;CZE;Czechia;M;Import;704;VNM;Viet Nam;233;EST;Estonia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7286.978843;False;-1;;0;False;0;True;0;False;0;6073.757119;7307.529639;4;False;True
22107;C;M;20250101;2025;1;202501;246;FIN;Finland;X;Export;566;NGA;Nigeria;899;_X ;Areas, nes;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8789.353069;False;-1;;0;False;0;True;0;False;0;7428.441046;6130.775814;4;False;True
72226;C;M;20250101;2025;1;202501;703;SVK;Slovakia;M;Import;86;IOT;Br. Indian Ocean Terr.;616;POL;Poland;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4666.976913;False;-1;;0;False;0;False;0;False;0;815.3022928;3943.392004;0;False;True
97362;C;M;20250101;2025;1;202501;826;GBR;United Kingdom;M;Import;392;JPN;Japan;292;GIB;Gibraltar;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7371.250068;False;-1;;0;False;0;False;0;False;0;5130.567431;6855.069395;0;False;True
60057;C;M;20250101;2025;1;202501;579;NOR;Norway;M;Import;12;DZA;Algeria;842;USA;USA;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2864.116492;False;-1;;0;False;0;False;0;False;0;6143.196714;8561.181671;0;False;True
41753;C;M;20250101;2025;1;202501;616;POL;Poland;X;Export;208;DNK;Denmark;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;1149.739446;False;-1;;0;False;0;True;0;False;0;936.822872;3354.619106;4;False;True
98888;C;M;20250101;2025;1;202501;792;TUR;Türkiye;M;Import;36;AUS;Australia;380;ITA;Italy;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7479.258578;False;-1;;0;False;0;False;0;False;0;8428.545635;7567.173035;0;False;True
49113;C;M;20250101;2025;1;202501;604;PER;Peru;M;Import;410;KOR;Rep. of Korea;702;SGP;Singapore;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8094.188777;False;-1;;0;False;0;False;0;False;0;6207.672211;5718.083942;0;False;True
14201;C;M;20250101;2025;1;202501;203;CZE;Czechia;M;Import;516;NAM;Namibia;703;SVK;Slovakia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7314.878413;False;-1;;0;False;0;True;0;False;0;3650.639924;1407.320991;4;False;True
26694;C;M;20250101;2025;1;202501;276;DEU;Germany;M;Import;804;UKR;Ukraine;702;SGP;Singapore;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4964.114022;False;-1;;0;False;0;False;0;False;0;9352.084911;2564.873131;0;False;True
75551;C;M;20250101;2025;1;202501;699;IND;India;M;Import;804;UKR;Ukraine;428;LVA;Latvia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;9035.400962;False;-1;;0;False;0;True;0;False;0;9022.52958;8165.07181;4;False;True
15661;C;M;20250101;2025;1;202501;203;CZE;Czechia;M;Import;504;MAR;Morocco;300;GRC;Greece;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4230.501017;False;-1;;0;False;0;True;0;False;0;2951.605195;9086.611721;4;False;True
79070;C;M;20250101;2025;1;202501;724;ESP;Spain;M;Import;70;BIH;Bosnia Herzegovina;842;USA;USA;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7236.002092;False;-1;;0;False;0;False;0;False;0;3818.787736;224.4191872;0;False;True
90362;C;M;20250101;2025;1;202501;764;THA;Thailand;X;Export;156;CHN;China;702;SGP;Singapore;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;6155.106371;False;-1;;0;False;0;True;0;False;0;779.0066132;9687.185072;4;False;True
67625;C;M;20250101;2025;1;202501;705;SVN;Slovenia;M;Import;440;LTU;Lithuania;372;IRL;Ireland;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7465.60243;False;-1;;0;False;0;False;0;False;0;3026.375678;8726.87193;0;False;True
33634;C;M;20250101;2025;1;202501;276;DEU;Germany;M;Import;4;AFG;Afghanistan;792;TUR;Türkiye;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;1609.807913;False;-1;;0;False;0;True;0;False;0;206.485355;896.9703897;4;False;True
34713;C;M;20250101;2025;1;202501;320;GTM;Guatemala;X;Export;0;W00;World;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2169.360617;False;-1;;0;False;0;True;0;False;0;1341.149286;7986.12525;4;False;True
18872;C;M;20250101;2025;1;202501;246;FIN;Finland;M;Import;757;CHE;Switzerland;100;BGR;Bulgaria;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;1729.795115;False;-1;;0;False;0;False;0;False;0;1117.201762;3374.536468;0;False;True
69255;C;M;20250101;2025;1;202501;688;SRB;Serbia;M;Import;428;LVA;Latvia;208;DNK;Denmark;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;9801.426039;False;-1;;0;False;0;False;0;False;0;7841.519875;2999.26521;0;False;True
9959;C;M;20250101;2025;1;202501;124;CAN;Canada;M;Import;233;EST;Estonia;752;SWE;Sweden;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8931.387026;False;-1;;0;False;0;True;0;False;0;3561.482118;4202.420666;4;False;True
90301;C;M;20250101;2025;1;202501;764;THA;Thailand;X;Export;752;SWE;Sweden;752;SWE;Sweden;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;1637.997066;False;-1;;0;False;0;True;0;False;0;6131.857457;1348.812964;4;False;True
28850;C;M;20250101;2025;1;202501;276;DEU;Germany;M;Import;688;SRB;Serbia;398;KAZ;Kazakhstan;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;9889.36544;False;-1;;0;False;0;False;0;False;0;8048.593272;2736.906793;0;False;True
54318;C;M;20250101;2025;1;202501;642;ROU;Romania;M;Import;70;BIH;Bosnia Herzegovina;688;SRB;Serbia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3852.851596;False;-1;;0;False;0;False;0;False;0;1966.841752;9873.252653;0;False;True
51064;C;M;20250101;2025;1;202501;566;NGA;Nigeria;M;Import;208;DNK;Denmark;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8081.804626;False;-1;;0;False;0;False;0;False;0;3547.926945;664.144598;0;False;True
34770;C;M;20250101;2025;1;202501;320;GTM;Guatemala;M;Import;152;CHL;Chile;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2099.871331;False;-1;;0;False;0;False;0;False;0;4298.09868;4154.67515;0;False;True
81956;C;M;20250101;2025;1;202501;724;ESP;Spain;M;Import;251;FRA;France;620;PRT;Portugal;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8906.21889;False;-1;;0;False;0;False;0;False;0;2470.92715;2060.799547;0;False;True
40807;C;M;20250101;2025;1;202501;417;KGZ;Kyrgyzstan;X;Export;642;ROU;Romania;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;316.5997732;False;-1;;0;False;0;False;0;False;0;4396.258555;9409.253076;0;False;True
5212;C;M;20250101;2025;1;202501;32;ARG;Argentina;M;Import;203;CZE;Czechia;246;FIN;Finland;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;6798.857143;False;-1;;0;False;0;False;0;False;0;7648.249097;6482.660169;0;False;True
46641;C;M;20250101;2025;1;202501;498;MDA;Rep. of Moldova;M;Import;380;ITA;Italy;792;TUR;Türkiye;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8296.834881;False;-1;;0;False;0;True;0;False;0;4505.23714;8835.718341;4;False;True
46946;C;M;20250101;2025;1;202501;498;MDA;Rep. of Moldova;M;Import;450;MDG;Madagascar;616;POL;Poland;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;9694.841449;False;-1;;0;False;0;False;0;False;0;8947.163869;7639.743982;0;False;True
83940;C;M;20250101;2025;1;202501;752;SWE;Sweden;M;Import;156;CHN;China;48;BHR;Bahrain;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;708.7407028;False;-1;;0;False;0;True;0;False;0;8305.609508;6087.689629;4;False;True
2200;C;M;20250101;2025;1;202501;70;BIH;Bosnia Herzegovina;M;Import;724;ESP;Spain;642;ROU;Romania;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;5580.271823;False;-1;;0;False;0;False;0;False;0;3384.931016;9890.125145;0;False;True
19684;C;M;20250101;2025;1;202501;246;FIN;Finland;M;Import;642;ROU;Romania;56;BEL;Belgium;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2161.582038;False;-1;;0;False;0;True;0;False;0;5343.998736;9341.750052;4;False;True
54235;C;M;20250101;2025;1;202501;642;ROU;Romania;M;Import;410;KOR;Rep. of Korea;792;TUR;Türkiye;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;1387.827587;False;-1;;0;False;0;False;0;False;0;3533.77513;964.4070215;0;False;True
24238;C;M;20250101;2025;1;202501;233;EST;Estonia;M;Import;124;CAN;Canada;528;NLD;Netherlands;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8578.338128;False;-1;;0;False;0;False;0;False;0;2883.558114;8397.116989;0;False;True
40756;C;M;20250101;2025;1;202501;484;MEX;Mexico;M;Import;300;GRC;Greece;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4085.771248;False;-1;;0;False;0;True;0;False;0;6680.969493;4382.715218;4;False;True
38452;C;M;20250101;2025;1;202501;428;LVA;Latvia;X;Export;430;LBR;Liberia;899;_X ;Areas, nes;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7743.776239;False;-1;;0;False;0;True;0;False;0;5710.023935;88.24382902;4;False;True
19399;C;M;20250101;2025;1;202501;246;FIN;Finland;M;Import;442;LUX;Luxembourg;56;BEL;Belgium;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2969.760969;False;-1;;0;False;0;True;0;False;0;5242.857863;7831.468892;4;False;True
